t	Vt	phi	theta	psi	PN	PE	H	ele	ail	rud	eng	H_cmd
22.235000	24.578378	0.000000	-1.153982	0.000000	-481.574702	0.000000	22.265014	-0.398866	0.000000	0.000000	0.000000	22.694040
22.245000	24.575795	0.000000	-1.152939	0.000000	-481.329422	0.000000	22.249479	-0.399769	0.000000	0.000000	0.000000	22.679038
22.255000	24.573212	0.000000	-1.151896	0.000000	-481.084169	0.000000	22.233946	-0.400673	0.000000	0.000000	0.000000	22.664038
22.265000	24.570630	0.000000	-1.150852	0.000000	-480.838941	0.000000	22.218415	-0.401576	0.000000	0.000000	0.000000	22.649039
22.275000	24.568049	0.000000	-1.149809	0.000000	-480.593739	0.000000	22.202885	-0.402480	0.000000	0.000000	0.000000	22.634042
22.285000	24.565468	0.000000	-1.148765	0.000000	-480.348562	0.000000	22.187358	-0.403383	0.000000	0.000000	0.000000	22.619046
22.295000	24.562888	0.000000	-1.147722	0.000000	-480.103412	0.000000	22.171833	-0.404287	0.000000	0.000000	0.000000	22.604052
22.310000	24.559018	0.000000	-1.146156	0.000000	-479.735734	0.000000	22.148548	-0.405190	0.000000	0.000000	0.000000	22.589059
22.320000	24.556439	0.000000	-1.145113	0.000000	-479.490648	0.000000	22.133028	-0.406094	0.000000	0.000000	0.000000	22.574069
22.330000	24.553861	0.000000	-1.144069	0.000000	-479.245587	0.000000	22.117509	-0.406998	0.000000	0.000000	0.000000	22.559079
22.340000	24.551283	0.000000	-1.143025	0.000000	-479.000552	0.000000	22.101993	-0.407902	0.000000	0.000000	0.000000	22.544091
22.350000	24.548706	0.000000	-1.141981	0.000000	-478.755543	0.000000	22.086478	-0.408806	0.000000	0.000000	0.000000	22.529105
22.360000	24.546129	0.000000	-1.140937	0.000000	-478.510559	0.000000	22.070966	-0.409710	0.000000	0.000000	0.000000	22.514121
22.369999	24.543553	0.000000	-1.139893	0.000000	-478.265602	0.000000	22.055455	-0.410614	0.000000	0.000000	0.000000	22.499138
22.379999	24.540977	0.000000	-1.138849	0.000000	-478.020669	0.000000	22.039946	-0.411519	0.000000	0.000000	0.000000	22.484156
22.389999	24.538402	0.000000	-1.137805	0.000000	-477.775763	0.000000	22.024440	-0.412423	0.000000	0.000000	0.000000	22.469176
22.404999	24.534541	0.000000	-1.136239	0.000000	-477.408451	0.000000	22.001183	-0.414232	0.000000	0.000000	0.000000	22.439221
22.414999	24.531967	0.000000	-1.135195	0.000000	-477.163609	0.000000	21.985681	-0.415137	0.000000	0.000000	0.000000	22.424246
22.424999	24.529394	0.000000	-1.134151	0.000000	-476.918793	0.000000	21.970182	-0.416041	0.000000	0.000000	0.000000	22.409272
22.434999	24.526822	0.000000	-1.133106	0.000000	-476.674002	0.000000	21.954684	-0.416946	0.000000	0.000000	0.000000	22.394300
22.444999	24.524250	0.000000	-1.132062	0.000000	-476.429236	0.000000	21.939188	-0.417851	0.000000	0.000000	0.000000	22.379330
22.454999	24.521678	0.000000	-1.131017	0.000000	-476.184497	0.000000	21.923694	-0.418756	0.000000	0.000000	0.000000	22.364361
22.464999	24.519108	0.000000	-1.129973	0.000000	-475.939783	0.000000	21.908202	-0.419661	0.000000	0.000000	0.000000	22.349393
22.474999	24.516537	0.000000	-1.128928	0.000000	-475.695094	0.000000	21.892712	-0.420566	0.000000	0.000000	0.000000	22.334428
22.489999	24.512683	0.000000	-1.127361	0.000000	-475.328110	0.000000	21.869480	-0.421471	0.000000	0.000000	0.000000	22.319463
22.499999	24.510114	0.000000	-1.126317	0.000000	-475.083485	0.000000	21.853995	-0.422376	0.000000	0.000000	0.000000	22.304501
22.509999	24.507546	0.000000	-1.125272	0.000000	-474.838886	0.000000	21.838512	-0.423282	0.000000	0.000000	0.000000	22.289540
22.519999	24.504978	0.000000	-1.124227	0.000000	-474.594313	0.000000	21.823031	-0.424187	0.000000	0.000000	0.000000	22.274580
22.529999	24.502411	0.000000	-1.123182	0.000000	-474.349766	0.000000	21.807551	-0.425093	0.000000	0.000000	0.000000	22.259622
22.544999	24.498561	0.000000	-1.121615	0.000000	-473.982993	0.000000	21.784336	-0.426904	0.000000	0.000000	0.000000	22.229711
22.554999	24.495996	0.000000	-1.120570	0.000000	-473.738509	0.000000	21.768861	-0.427809	0.000000	0.000000	0.000000	22.214758
22.564999	24.493430	0.000000	-1.119525	0.000000	-473.494051	0.000000	21.753389	-0.428715	0.000000	0.000000	0.000000	22.199806
22.574999	24.490866	0.000000	-1.118480	0.000000	-473.249619	0.000000	21.737918	-0.429621	0.000000	0.000000	0.000000	22.184856
22.584999	24.488302	0.000000	-1.117435	0.000000	-473.005212	0.000000	21.722450	-0.430527	0.000000	0.000000	0.000000	22.169907
22.594999	24.485738	0.000000	-1.116389	0.000000	-472.760831	0.000000	21.706983	-0.431433	0.000000	0.000000	0.000000	22.154960
22.604999	24.483175	0.000000	-1.115344	0.000000	-472.516475	0.000000	21.691518	-0.432339	0.000000	0.000000	0.000000	22.140015
22.614999	24.480613	0.000000	-1.114299	0.000000	-472.272145	0.000000	21.676056	-0.433246	0.000000	0.000000	0.000000	22.125071
22.624999	24.478051	0.000000	-1.113254	0.000000	-472.027840	0.000000	21.660595	-0.434152	0.000000	0.000000	0.000000	22.110129
22.634999	24.475490	0.000000	-1.112208	0.000000	-471.783561	0.000000	21.645136	-0.435058	0.000000	0.000000	0.000000	22.095188
22.644999	24.472929	0.000000	-1.111163	0.000000	-471.539308	0.000000	21.629679	-0.435965	0.000000	0.000000	0.000000	22.080249
22.654999	24.470369	0.000000	-1.110117	0.000000	-471.295080	0.000000	21.614224	-0.436871	0.000000	0.000000	0.000000	22.065311
22.669999	24.466530	0.000000	-1.108549	0.000000	-470.928786	0.000000	21.591045	-0.437778	0.000000	0.000000	0.000000	22.050375
22.679999	24.463971	0.000000	-1.107503	0.000000	-470.684621	0.000000	21.575595	-0.438685	0.000000	0.000000	0.000000	22.035441
22.689999	24.461413	0.000000	-1.106457	0.000000	-470.440483	0.000000	21.560147	-0.439592	0.000000	0.000000	0.000000	22.020508
22.699999	24.458855	0.000000	-1.105412	0.000000	-470.196370	0.000000	21.544701	-0.440499	0.000000	0.000000	0.000000	22.005576
22.709999	24.456298	0.000000	-1.104366	0.000000	-469.952282	0.000000	21.529257	-0.441405	0.000000	0.000000	0.000000	21.990647
22.719999	24.453741	0.000000	-1.103320	0.000000	-469.708220	0.000000	21.513814	-0.442313	0.000000	0.000000	0.000000	21.975718
22.734999	24.449908	0.000000	-1.101751	0.000000	-469.342174	0.000000	21.490654	-0.444127	0.000000	0.000000	0.000000	21.945866
22.744999	24.447352	0.000000	-1.100705	0.000000	-469.098176	0.000000	21.475217	-0.445034	0.000000	0.000000	0.000000	21.930943
22.754999	24.444798	0.000000	-1.099659	0.000000	-468.854203	0.000000	21.459781	-0.445942	0.000000	0.000000	0.000000	21.916021
22.764999	24.442244	0.000000	-1.098613	0.000000	-468.610256	0.000000	21.444348	-0.446849	0.000000	0.000000	0.000000	21.901100
22.774999	24.439690	0.000000	-1.097567	0.000000	-468.366334	0.000000	21.428916	-0.447757	0.000000	0.000000	0.000000	21.886181
22.784999	24.437137	0.000000	-1.096521	0.000000	-468.122437	0.000000	21.413486	-0.448664	0.000000	0.000000	0.000000	21.871264
22.794999	24.434585	0.000000	-1.095474	0.000000	-467.878566	0.000000	21.398059	-0.449572	0.000000	0.000000	0.000000	21.856348
22.804999	24.432033	0.000000	-1.094428	0.000000	-467.634720	0.000000	21.382633	-0.450480	0.000000	0.000000	0.000000	21.841434
22.819999	24.428207	0.000000	-1.092859	0.000000	-467.268999	0.000000	21.359498	-0.451388	0.000000	0.000000	0.000000	21.826521
22.829999	24.425656	0.000000	-1.091812	0.000000	-467.025217	0.000000	21.344077	-0.452296	0.000000	0.000000	0.000000	21.811610
22.839999	24.423106	0.000000	-1.090766	0.000000	-466.781461	0.000000	21.328658	-0.453204	0.000000	0.000000	0.000000	21.796701
22.849999	24.420557	0.000000	-1.089719	0.000000	-466.537730	0.000000	21.313240	-0.454112	0.000000	0.000000	0.000000	21.781793
22.859999	24.418008	0.000000	-1.088673	0.000000	-466.294024	0.000000	21.297825	-0.455020	0.000000	0.000000	0.000000	21.766886
22.874999	24.414186	0.000000	-1.087103	0.000000	-465.928513	0.000000	21.274706	-0.456837	0.000000	0.000000	0.000000	21.737078
22.884999	24.411639	0.000000	-1.086056	0.000000	-465.684871	0.000000	21.259296	-0.457745	0.000000	0.000000	0.000000	21.722176
22.894999	24.409092	0.000000	-1.085009	0.000000	-465.441254	0.000000	21.243887	-0.458654	0.000000	0.000000	0.000000	21.707276
22.904999	24.406546	0.000000	-1.083963	0.000000	-465.197662	0.000000	21.228481	-0.459562	0.000000	0.000000	0.000000	21.692377
22.914999	24.404000	0.000000	-1.082916	0.000000	-464.954096	0.000000	21.213076	-0.460471	0.000000	0.000000	0.000000	21.677480
22.924999	24.401455	0.000000	-1.081869	0.000000	-464.710555	0.000000	21.197673	-0.461380	0.000000	0.000000	0.000000	21.662585
22.934999	24.398910	0.000000	-1.080822	0.000000	-464.467040	0.000000	21.182273	-0.462289	0.000000	0.000000	0.000000	21.647690
22.949999	24.395094	0.000000	-1.079251	0.000000	-464.101815	0.000000	21.159175	-0.463198	0.000000	0.000000	0.000000	21.632798
22.959999	24.392551	0.000000	-1.078204	0.000000	-463.858363	0.000000	21.143779	-0.464107	0.000000	0.000000	0.000000	21.617907
22.969999	24.390009	0.000000	-1.077157	0.000000	-463.614936	0.000000	21.128385	-0.465016	0.000000	0.000000	0.000000	21.603018
22.979999	24.387466	0.000000	-1.076110	0.000000	-463.371535	0.000000	21.112993	-0.465925	0.000000	0.000000	0.000000	21.588130
22.989999	24.384925	0.000000	-1.075063	0.000000	-463.128159	0.000000	21.097603	-0.466834	0.000000	0.000000	0.000000	21.573244
22.999999	24.382384	0.000000	-1.074016	0.000000	-462.884809	0.000000	21.082215	-0.467744	0.000000	0.000000	0.000000	21.558359
23.009999	24.379844	0.000000	-1.072968	0.000000	-462.641484	0.000000	21.066829	-0.468653	0.000000	0.000000	0.000000	21.543476
23.019999	24.377304	0.000000	-1.071921	0.000000	-462.398184	0.000000	21.051444	-0.469563	0.000000	0.000000	0.000000	21.528594
23.029999	24.374764	0.000000	-1.070874	0.000000	-462.154909	0.000000	21.036062	-0.470472	0.000000	0.000000	0.000000	21.513714
23.039999	24.372226	0.000000	-1.069826	0.000000	-461.911660	0.000000	21.020681	-0.471382	0.000000	0.000000	0.000000	21.498835
23.054999	24.368418	0.000000	-1.068255	0.000000	-461.546834	0.000000	20.997614	-0.473202	0.000000	0.000000	0.000000	21.469083
23.064999	24.365881	0.000000	-1.067207	0.000000	-461.303648	0.000000	20.982239	-0.474112	0.000000	0.000000	0.000000	21.454209
23.074999	24.363344	0.000000	-1.066160	0.000000	-461.060487	0.000000	20.966865	-0.475022	0.000000	0.000000	0.000000	21.439337
23.084999	24.360808	0.000000	-1.065112	0.000000	-460.817352	0.000000	20.951493	-0.475932	0.000000	0.000000	0.000000	21.424466
23.094999	24.358272	0.000000	-1.064064	0.000000	-460.574242	0.000000	20.936123	-0.476842	0.000000	0.000000	0.000000	21.409597
23.104999	24.355737	0.000000	-1.063016	0.000000	-460.331157	0.000000	20.920755	-0.477752	0.000000	0.000000	0.000000	21.394729
23.119999	24.351935	0.000000	-1.061445	0.000000	-459.966578	0.000000	20.897707	-0.478663	0.000000	0.000000	0.000000	21.379863
23.129999	24.349401	0.000000	-1.060397	0.000000	-459.723556	0.000000	20.882343	-0.479573	0.000000	0.000000	0.000000	21.364998
23.139999	24.346868	0.000000	-1.059349	0.000000	-459.480560	0.000000	20.866982	-0.480484	0.000000	0.000000	0.000000	21.350135
23.149999	24.344335	0.000000	-1.058301	0.000000	-459.237589	0.000000	20.851623	-0.481394	0.000000	0.000000	0.000000	21.335274
23.159999	24.341803	0.000000	-1.057253	0.000000	-458.994643	0.000000	20.836265	-0.482305	0.000000	0.000000	0.000000	21.320414
23.169999	24.339272	0.000000	-1.056205	0.000000	-458.751722	0.000000	20.820910	-0.483216	0.000000	0.000000	0.000000	21.305555
23.179999	24.336740	0.000000	-1.055157	0.000000	-458.508827	0.000000	20.805556	-0.484127	0.000000	0.000000	0.000000	21.290698
23.189999	24.334210	0.000000	-1.054109	0.000000	-458.265957	0.000000	20.790204	-0.485038	0.000000	0.000000	0.000000	21.275843
23.199999	24.331680	0.000000	-1.053060	0.000000	-458.023112	0.000000	20.774855	-0.485949	0.000000	0.000000	0.000000	21.260989
23.209999	24.329151	0.000000	-1.052012	0.000000	-457.780293	0.000000	20.759507	-0.486860	0.000000	0.000000	0.000000	21.246137
23.219999	24.326622	0.000000	-1.050964	0.000000	-457.537498	0.000000	20.744161	-0.487771	0.000000	0.000000	0.000000	21.231286
23.234999	24.322829	0.000000	-1.049391	0.000000	-457.173354	0.000000	20.721145	-0.489594	0.000000	0.000000	0.000000	21.201590
23.244999	24.320302	0.000000	-1.048343	0.000000	-456.930623	0.000000	20.705804	-0.490505	0.000000	0.000000	0.000000	21.186743
23.254999	24.317775	0.000000	-1.047294	0.000000	-456.687917	0.000000	20.690465	-0.491417	0.000000	0.000000	0.000000	21.171899
23.264999	24.315249	0.000000	-1.046246	0.000000	-456.445236	0.000000	20.675127	-0.492328	0.000000	0.000000	0.000000	21.157056
23.274999	24.312723	0.000000	-1.045197	0.000000	-456.202580	0.000000	20.659792	-0.493240	0.000000	0.000000	0.000000	21.142214
23.284999	24.310197	0.000000	-1.044149	0.000000	-455.959949	0.000000	20.644458	-0.494152	0.000000	0.000000	0.000000	21.127375
23.294999	24.307673	0.000000	-1.043100	0.000000	-455.717344	0.000000	20.629127	-0.495064	0.000000	0.000000	0.000000	21.112536
23.304999	24.305149	0.000000	-1.042051	0.000000	-455.474764	0.000000	20.613797	-0.495976	0.000000	0.000000	0.000000	21.097699
23.314999	24.302625	0.000000	-1.041002	0.000000	-455.232209	0.000000	20.598469	-0.496888	0.000000	0.000000	0.000000	21.082864
23.329999	24.298840	0.000000	-1.039429	0.000000	-454.868423	0.000000	20.575481	-0.497800	0.000000	0.000000	0.000000	21.068030
23.339999	24.296318	0.000000	-1.038380	0.000000	-454.625931	0.000000	20.560158	-0.498712	0.000000	0.000000	0.000000	21.053198
23.349999	24.293796	0.000000	-1.037331	0.000000	-454.383464	0.000000	20.544837	-0.499624	0.000000	0.000000	0.000000	21.038367
23.359999	24.291275	0.000000	-1.036282	0.000000	-454.141022	0.000000	20.529518	-0.500537	0.000000	0.000000	0.000000	21.023538
23.369999	24.288755	0.000000	-1.035233	0.000000	-453.898606	0.000000	20.514200	-0.501449	0.000000	0.000000	0.000000	21.008711
23.384999	24.284975	0.000000	-1.033660	0.000000	-453.535028	0.000000	20.491228	-0.503274	0.000000	0.000000	0.000000	20.979060
23.389999	24.283715	0.000000	-1.033135	0.000000	-453.413848	0.000000	20.483571	-0.503274	0.000000	0.000000	0.000000	20.979060
23.404999	24.279937	0.000000	-1.031562	0.000000	-453.050345	0.000000	20.460604	-0.505100	0.000000	0.000000	0.000000	20.949416
23.414999	24.277419	0.000000	-1.030512	0.000000	-452.808042	0.000000	20.445296	-0.506013	0.000000	0.000000	0.000000	20.934596
23.424999	24.274901	0.000000	-1.029463	0.000000	-452.565763	0.000000	20.429989	-0.506925	0.000000	0.000000	0.000000	20.919777
23.434999	24.272384	0.000000	-1.028414	0.000000	-452.323510	0.000000	20.414684	-0.507839	0.000000	0.000000	0.000000	20.904960
23.444999	24.269867	0.000000	-1.027364	0.000000	-452.081281	0.000000	20.399381	-0.508752	0.000000	0.000000	0.000000	20.890145
23.454999	24.267351	0.000000	-1.026315	0.000000	-451.839078	0.000000	20.384079	-0.509665	0.000000	0.000000	0.000000	20.875331
23.464999	24.264836	0.000000	-1.025265	0.000000	-451.596900	0.000000	20.368780	-0.510578	0.000000	0.000000	0.000000	20.860519
23.474999	24.262321	0.000000	-1.024216	0.000000	-451.354747	0.000000	20.353483	-0.511491	0.000000	0.000000	0.000000	20.845708
23.484999	24.259807	0.000000	-1.023166	0.000000	-451.112619	0.000000	20.338187	-0.512405	0.000000	0.000000	0.000000	20.830899
23.494999	24.257293	0.000000	-1.022117	0.000000	-450.870516	0.000000	20.322894	-0.513318	0.000000	0.000000	0.000000	20.816091
23.504999	24.254780	0.000000	-1.021067	0.000000	-450.628438	0.000000	20.307602	-0.514232	0.000000	0.000000	0.000000	20.801285
23.519999	24.251011	0.000000	-1.019493	0.000000	-450.265368	0.000000	20.284668	-0.515146	0.000000	0.000000	0.000000	20.786481
23.529999	24.248499	0.000000	-1.018443	0.000000	-450.023353	0.000000	20.269381	-0.516060	0.000000	0.000000	0.000000	20.771678
23.539999	24.245988	0.000000	-1.017393	0.000000	-449.781363	0.000000	20.254096	-0.516973	0.000000	0.000000	0.000000	20.756876
23.549999	24.243477	0.000000	-1.016343	0.000000	-449.539398	0.000000	20.238813	-0.517887	0.000000	0.000000	0.000000	20.742076
23.559999	24.240967	0.000000	-1.015293	0.000000	-449.297458	0.000000	20.223531	-0.518801	0.000000	0.000000	0.000000	20.727278
23.569999	24.238457	0.000000	-1.014243	0.000000	-449.055542	0.000000	20.208252	-0.519716	0.000000	0.000000	0.000000	20.712481
23.579999	24.235948	0.000000	-1.013193	0.000000	-448.813652	0.000000	20.192974	-0.520630	0.000000	0.000000	0.000000	20.697685
23.589999	24.233439	0.000000	-1.012143	0.000000	-448.571787	0.000000	20.177699	-0.521544	0.000000	0.000000	0.000000	20.682892
23.599999	24.230931	0.000000	-1.011093	0.000000	-448.329947	0.000000	20.162425	-0.522458	0.000000	0.000000	0.000000	20.668099
23.609999	24.228423	0.000000	-1.010043	0.000000	-448.088132	0.000000	20.147153	-0.523373	0.000000	0.000000	0.000000	20.653308
23.619999	24.225916	0.000000	-1.008993	0.000000	-447.846342	0.000000	20.131883	-0.524287	0.000000	0.000000	0.000000	20.638519
23.634999	24.222157	0.000000	-1.007418	0.000000	-447.483704	0.000000	20.108982	-0.526117	0.000000	0.000000	0.000000	20.608945
23.644999	24.219651	0.000000	-1.006368	0.000000	-447.241977	0.000000	20.093716	-0.527031	0.000000	0.000000	0.000000	20.594160
23.654999	24.217146	0.000000	-1.005317	0.000000	-447.000274	0.000000	20.078453	-0.527946	0.000000	0.000000	0.000000	20.579377
23.664999	24.214642	0.000000	-1.004267	0.000000	-446.758597	0.000000	20.063192	-0.528861	0.000000	0.000000	0.000000	20.564596
23.674999	24.212138	0.000000	-1.003216	0.000000	-446.516944	0.000000	20.047932	-0.529776	0.000000	0.000000	0.000000	20.549816
23.684999	24.209634	0.000000	-1.002166	0.000000	-446.275317	0.000000	20.032674	-0.530691	0.000000	0.000000	0.000000	20.535037
23.694999	24.207131	0.000000	-1.001115	0.000000	-446.033714	0.000000	20.017419	-0.531607	0.000000	0.000000	0.000000	20.520260
23.709999	24.203378	0.000000	-0.999540	0.000000	-445.671357	0.000000	19.994538	-0.532522	0.000000	0.000000	0.000000	20.505484
23.719999	24.200877	0.000000	-0.998489	0.000000	-445.429816	0.000000	19.979287	-0.533437	0.000000	0.000000	0.000000	20.490710
23.729999	24.198376	0.000000	-0.997438	0.000000	-445.188301	0.000000	19.964038	-0.534353	0.000000	0.000000	0.000000	20.475938
23.739999	24.195875	0.000000	-0.996388	0.000000	-444.946811	0.000000	19.948791	-0.535268	0.000000	0.000000	0.000000	20.461167
23.749999	24.193375	0.000000	-0.995337	0.000000	-444.705345	0.000000	19.933545	-0.536184	0.000000	0.000000	0.000000	20.446398
23.759999	24.190876	0.000000	-0.994286	0.000000	-444.463905	0.000000	19.918302	-0.537100	0.000000	0.000000	0.000000	20.431630
23.769999	24.188377	0.000000	-0.993235	0.000000	-444.222489	0.000000	19.903060	-0.538015	0.000000	0.000000	0.000000	20.416863
23.784999	24.184630	0.000000	-0.991659	0.000000	-443.860413	0.000000	19.880201	-0.539847	0.000000	0.000000	0.000000	20.387335
23.794999	24.182132	0.000000	-0.990608	0.000000	-443.619059	0.000000	19.864964	-0.540763	0.000000	0.000000	0.000000	20.372573
23.804999	24.179635	0.000000	-0.989557	0.000000	-443.377731	0.000000	19.849729	-0.541679	0.000000	0.000000	0.000000	20.357813
23.814999	24.177139	0.000000	-0.988506	0.000000	-443.136427	0.000000	19.834496	-0.542596	0.000000	0.000000	0.000000	20.343054
23.824999	24.174643	0.000000	-0.987455	0.000000	-442.895149	0.000000	19.819264	-0.543512	0.000000	0.000000	0.000000	20.328297
23.834999	24.172148	0.000000	-0.986404	0.000000	-442.653895	0.000000	19.804035	-0.544428	0.000000	0.000000	0.000000	20.313541
23.844999	24.169653	0.000000	-0.985353	0.000000	-442.412666	0.000000	19.788807	-0.545345	0.000000	0.000000	0.000000	20.298787
